ID	Organism	Subtype	Country	SamplingYear	Region	Organism_and_Subtype	Region_and_Year
AY878070|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY878071|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY878072|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY882421|HIV-1|subtype:BG	HIV-1	BG	GERMANY	2001	Europe	HIV-1_BG	Europe_2001
AY894993|HIV-1|subtype:18_cpx	HIV-1	18_cpx	CUBA	1999	Central_and_South_America	HIV-1_18_cpx	Central_and_South_America_1999
AY894994|HIV-1|subtype:19_cpx	HIV-1	19_cpx	CUBA	1999	Central_and_South_America	HIV-1_19_cpx	Central_and_South_America_1999
AY894995|HIV-1|subtype:1819	HIV-1	1819	CUBA	1999	Central_and_South_America	HIV-1_1819	Central_and_South_America_1999
AY900571|HIV-1|subtype:23_BG	HIV-1	23_BG	CUBA	2003	Central_and_South_America	HIV-1_23_BG	Central_and_South_America_2003
AY900572|HIV-1|subtype:23_BG	HIV-1	23_BG	CUBA	2003	Central_and_South_America	HIV-1_23_BG	Central_and_South_America_2003
AY900574|HIV-1|subtype:24_BG	HIV-1	24_BG	CUBA	2003	Central_and_South_America	HIV-1_24_BG	Central_and_South_America_2003
AY900575|HIV-1|subtype:24_BG	HIV-1	24_BG	CUBA	2003	Central_and_South_America	HIV-1_24_BG	Central_and_South_America_2003
AY900576|HIV-1|subtype:24_BG	HIV-1	24_BG	CUBA	2003	Central_and_South_America	HIV-1_24_BG	Central_and_South_America_2003
AY901965|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901966|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901967|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901968|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901969|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901970|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901971|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901972|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901973|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901974|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901975|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY901976|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901977|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901978|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901979|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901980|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
AY901981|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
AY945709|HIV-1|subtype:ACD	HIV-1	ACD	TANZANIA	2001	Africa	HIV-1_ACD	Africa_2001
AY945710|HIV-1|subtype:B	HIV-1	B	THAILAND	2000	Asia	HIV-1_B	Asia_2000
AY945711|HIV-1|subtype:B	HIV-1	B	THAILAND	1999	Asia	HIV-1_B	Asia_1999
AY945712|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945713|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2001	Asia	HIV-1_01_AE	Asia_2001
AY945716|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945717|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945718|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945719|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2001	Asia	HIV-1_01_AE	Asia_2001
AY945720|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2001	Asia	HIV-1_01_AE	Asia_2001
AY945721|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945722|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945724|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945725|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2000	Asia	HIV-1_01_AE	Asia_2000
AY945726|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945727|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945728|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1998	Asia	HIV-1_01_AE	Asia_1998
AY945730|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2001	Asia	HIV-1_01_AE	Asia_2001
AY945731|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945732|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	1999	Asia	HIV-1_01_AE	Asia_1999
AY945733|HIV-1|subtype:01B	HIV-1	01B	THAILAND	2000	Asia	HIV-1_01B	Asia_2000
AY945734|HIV-1|subtype:52_01B	HIV-1	52_01B	THAILAND	2000	Asia	HIV-1_52_01B	Asia_2000
AY945736|HIV-1|subtype:16_A2D	HIV-1	16_A2D	KENYA	1991	Africa	HIV-1_16_A2D	Africa_1991
AY945737|HIV-1|subtype:21_A2D	HIV-1	21_A2D	KENYA	1991	Africa	HIV-1_21_A2D	Africa_1991
AY945738|HIV-1|subtype:C	HIV-1	C	KENYA	1991	Africa	HIV-1_C	Africa_1991
AY945739|HIV-1|subtype:A1A2D	HIV-1	A1A2D	KENYA	1991	Africa	HIV-1_A1A2D	Africa_1991
AY967803|HIV-1|subtype:BC	HIV-1	BC	CHINA	1996	Asia	HIV-1_BC	Asia_1996
AY967804|HIV-1|subtype:BC	HIV-1	BC	CHINA	1996	Asia	HIV-1_BC	Asia_1996
AY967805|HIV-1|subtype:BC	HIV-1	BC	CHINA	1998	Asia	HIV-1_BC	Asia_1998
AY967806|HIV-1|subtype:C	HIV-1	C	CHINA	1998	Asia	HIV-1_C	Asia_1998
AY967807|HIV-1|subtype:BC	HIV-1	BC	CHINA	1996	Asia	HIV-1_BC	Asia_1996
AY968312|HIV-1|subtype:BC	HIV-1	BC	ARGENTINA	2001	Central_and_South_America	HIV-1_BC	Central_and_South_America_2001
AY970946|HIV-1|subtype:B	HIV-1	B	NETHERLANDS	1986	Europe	HIV-1_B	Europe_1986
AY970947|HIV-1|subtype:B	HIV-1	B	NETHERLANDS	1986	Europe	HIV-1_B	Europe_1986
AY970948|HIV-1|subtype:B	HIV-1	B	NETHERLANDS	1996	Europe	HIV-1_B	Europe_1996
AY970949|HIV-1|subtype:B	HIV-1	B	NETHERLANDS	1996	Europe	HIV-1_B	Europe_1996
AY970950|HIV-1|subtype:B	HIV-1	B	NETHERLANDS	1996	Europe	HIV-1_B	Europe_1996
BD187399|HIV-1|subtype:01_AE	HIV-1	01_AE	JAPAN	1993	Asia	HIV-1_01_AE	Asia_1993
BD238372|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
BD298114|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
BD437615|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	1998	Africa	HIV-1_C	Africa_1998
BD437626|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	1998	Africa	HIV-1_C	Africa_1998
CS272319|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
D10112|HIV-1|subtype:B	HIV-1	B	UNITED KINGDOM	1983	Europe	HIV-1_B	Europe_1983
D86068|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
D86069|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
DD033495|HIV-1|subtype:08_BC	HIV-1	08_BC	CHINA		Asia	HIV-1_08_BC	Asia_unknown
DD153311|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
DD153312|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
DD409979|HIV-1|subtype:02_AG	HIV-1	02_AG	NIGERIA		Africa	HIV-1_02_AG	Africa_unknown
DL260745|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
DL464814|HIV-1|subtype:B	HIV-1	B	FRANCE	1983	Europe	HIV-1_B	Europe_1983
DM111087|HIV-1|subtype:B	HIV-1	B	FRANCE	1985	Europe	HIV-1_B	Europe_1985
DQ007901|HIV-1|subtype:B	HIV-1	B	CHINA	2002	Asia	HIV-1_B	Asia_2002
DQ007902|HIV-1|subtype:B	HIV-1	B	CHINA	2002	Asia	HIV-1_B	Asia_2002
DQ007903|HIV-1|subtype:B	HIV-1	B	CHINA	2002	Asia	HIV-1_B	Asia_2002
DQ011165|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ011166|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011167|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011169|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ011170|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011171|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011172|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011173|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011174|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011175|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ011176|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ011177|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011178|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011179|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ011180|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ017382|HIV-1|subtype:N	HIV-1	N	CAMEROON	2004	Africa	HIV-1_N	Africa_2004
DQ017383|HIV-1|subtype:N	HIV-1	N	CAMEROON	2004	Africa	HIV-1_N	Africa_2004
DQ020274|HIV-1|subtype:20_BG	HIV-1	20_BG	CUBA	2003	Central_and_South_America	HIV-1_20_BG	Central_and_South_America_2003
DQ054367|HIV-1|subtype:D	HIV-1	D	SOUTH KOREA	2004	Asia	HIV-1_D	Asia_2004
DQ056404|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ056405|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056406|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056408|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ056409|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056410|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ056411|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ056412|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056413|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056414|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056415|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056416|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056417|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ056418|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ083238|HIV-1|subtype:A1C	HIV-1	A1C	INDIA	2001	Asia	HIV-1_A1C	Asia_2001
DQ085867|HIV-1|subtype:BF1	HIV-1	BF1	BRAZIL	1999	Central_and_South_America	HIV-1_BF1	Central_and_South_America_1999
DQ085868|HIV-1|subtype:BF1	HIV-1	BF1	BRAZIL	1999	Central_and_South_America	HIV-1_BF1	Central_and_South_America_1999
DQ085869|HIV-1|subtype:BF1	HIV-1	BF1	BRAZIL	1999	Central_and_South_America	HIV-1_BF1	Central_and_South_America_1999
DQ085870|HIV-1|subtype:BF1	HIV-1	BF1	BRAZIL	1999	Central_and_South_America	HIV-1_BF1	Central_and_South_America_1999
DQ085871|HIV-1|subtype:29_BF	HIV-1	29_BF	BRAZIL	1999	Central_and_South_America	HIV-1_29_BF	Central_and_South_America_1999
DQ085872|HIV-1|subtype:28_BF	HIV-1	28_BF	BRAZIL	1999	Central_and_South_America	HIV-1_28_BF	Central_and_South_America_1999
DQ085873|HIV-1|subtype:28_BF	HIV-1	28_BF	BRAZIL	1999	Central_and_South_America	HIV-1_28_BF	Central_and_South_America_1999
DQ085874|HIV-1|subtype:28_BF	HIV-1	28_BF	BRAZIL	1999	Central_and_South_America	HIV-1_28_BF	Central_and_South_America_1999
DQ085875|HIV-1|subtype:BF1	HIV-1	BF1	BRAZIL	2000	Central_and_South_America	HIV-1_BF1	Central_and_South_America_2000
DQ085876|HIV-1|subtype:29_BF	HIV-1	29_BF	BRAZIL	2001	Central_and_South_America	HIV-1_29_BF	Central_and_South_America_2001
DQ093585|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093586|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093587|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093588|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093589|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093590|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093591|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093592|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093593|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093594|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093595|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093596|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093597|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093598|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093599|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093600|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093601|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ093602|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093604|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093605|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ093606|HIV-1|subtype:AC	HIV-1	AC	SOUTH AFRICA	2004	Africa	HIV-1_AC	Africa_2004
DQ093607|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ127534|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127535|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127536|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127537|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127538|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127539|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127548|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127549|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127550|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ127551|HIV-1|subtype:B	HIV-1	B	UNITED STATES		North_America	HIV-1_B	North_America_unknown
DQ164104|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ164105|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164106|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ164107|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164108|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ164109|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164110|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164111|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164112|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164113|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ164114|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164115|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164116|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164117|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164118|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164119|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164121|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164122|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164126|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164127|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ164129|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ167215|HIV-1|subtype:32_06A1	HIV-1	32_06A1	ESTONIA	2002	Europe	HIV-1_32_06A1	Europe_2002
DQ167216|HIV-1|subtype:A1B	HIV-1	A1B	ESTONIA	2002	Europe	HIV-1_A1B	Europe_2002
DQ168573|HIV-1|subtype:G	HIV-1	G	NIGERIA	2001	Africa	HIV-1_G	Africa_2001
DQ168575|HIV-1|subtype:G	HIV-1	G	NIGERIA	2001	Africa	HIV-1_G	Africa_2001
DQ168576|HIV-1|subtype:G	HIV-1	G	NIGERIA	2001	Africa	HIV-1_G	Africa_2001
DQ168577|HIV-1|subtype:02_AG	HIV-1	02_AG	NIGERIA	2001	Africa	HIV-1_02_AG	Africa_2001
DQ168578|HIV-1|subtype:02_AG	HIV-1	02_AG	NIGERIA	2001	Africa	HIV-1_02_AG	Africa_2001
DQ168579|HIV-1|subtype:G	HIV-1	G	NIGERIA	2001	Africa	HIV-1_G	Africa_2001
DQ189088|HIV-1|subtype:F1	HIV-1	F1	ARGENTINA	2002	Central_and_South_America	HIV-1_F1	Central_and_South_America_2002
DQ207940|HIV-1|subtype:B	HIV-1	B	GEORGIA	2003	Asia	HIV-1_B	Asia_2003
DQ207941|HIV-1|subtype:C	HIV-1	C	GEORGIA	2003	Asia	HIV-1_C	Asia_2003
DQ207942|HIV-1|subtype:B	HIV-1	B	GEORGIA	2003	Asia	HIV-1_B	Asia_2003
DQ207943|HIV-1|subtype:B	HIV-1	B	GEORGIA	1998	Asia	HIV-1_B	Asia_1998
DQ207944|HIV-1|subtype:A1	HIV-1	A1	GEORGIA	1999	Asia	HIV-1_A1	Asia_1999
DQ230841|HIV-1|subtype:07_BC	HIV-1	07_BC	TAIWAN	2004	Asia	HIV-1_07_BC	Asia_2004
DQ230842|HIV-1|subtype:07B	HIV-1	07B	TAIWAN	2004	Asia	HIV-1_07B	Asia_2004
DQ234790|HIV-1|subtype:01_AE	HIV-1	01_AE	HONG KONG	2004	Asia	HIV-1_01_AE	Asia_2004
DQ275642|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275643|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275644|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275645|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275646|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275647|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2002	Africa	HIV-1_C	Africa_2002
DQ275648|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2002	Africa	HIV-1_C	Africa_2002
DQ275649|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275650|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275651|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275652|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275653|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275654|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275655|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275656|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275657|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275658|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275659|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2004	Africa	HIV-1_C	Africa_2004
DQ275660|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275661|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ275664|HIV-1|subtype:C	HIV-1	C	SOUTH AFRICA	2003	Africa	HIV-1_C	Africa_2003
DQ295192|HIV-1|subtype:B	HIV-1	B	SOUTH KOREA	2004	Asia	HIV-1_B	Asia_2004
DQ295193|HIV-1|subtype:B	HIV-1	B	SOUTH KOREA	2004	Asia	HIV-1_B	Asia_2004
DQ295194|HIV-1|subtype:B	HIV-1	B	SOUTH KOREA	2004	Asia	HIV-1_B	Asia_2004
DQ295195|HIV-1|subtype:B	HIV-1	B	SOUTH KOREA	2004	Asia	HIV-1_B	Asia_2004
DQ295196|HIV-1|subtype:B	HIV-1	B	SOUTH KOREA	2004	Asia	HIV-1_B	Asia_2004
DQ314731|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
DQ314732|HIV-1|subtype:01_AE	HIV-1	01_AE	THAILAND	2004	Asia	HIV-1_01_AE	Asia_2004
DQ322223|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322224|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322225|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322226|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322227|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322228|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322229|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
DQ322230|HIV-1|subtype:B	HIV-1	B	CANADA		North_America	HIV-1_B	North_America_unknown
